ID,Top,Jungle,Mid,Bot,Support,Enemy Top,Enemy Jungle,Enemy Mid,Enemy Bot,Enemy Support,Team Gold,Team Kills,Team Deaths,Dragons,Dragon Soul,Baron,Rift Herald,First tower,First Kill,Team Total CC,Victory
EUW1_6242372306,Jax,Maokai,Syndra,Draven,Nautilus,Jayce,Belveth,Vladimir,Jhin,Karma,31350,14,23,1,False,0,0,False,True,131,False
EUW1_6242399602,Singed,MonkeyKing,Taliyah,Varus,Ashe,Gangplank,Graves,Ryze,Ezreal,FiddleSticks,46250,23,38,0,False,0,1,False,True,164,False
EUW1_6242399602,Gangplank,Graves,Ryze,Ezreal,FiddleSticks,Singed,MonkeyKing,Taliyah,Varus,Ashe,59958,38,23,3,False,1,1,True,False,166,True
EUW1_6242407020,Jayce,Udyr,Gangplank,Caitlyn,Yuumi,Renekton,Talon,Malzahar,Varus,Senna,43525,18,8,2,False,0,0,True,False,58,True
EUW1_6242407020,Renekton,Talon,Malzahar,Varus,Senna,Jayce,Udyr,Gangplank,Caitlyn,Yuumi,37260,8,18,0,False,0,2,False,True,85,False
EUW1_6242445592,Yone,MonkeyKing,Syndra,Zeri,Karma,Warwick,Kayn,Kassadin,Aphelios,Lulu,63175,42,23,3,False,2,2,True,True,125,True
EUW1_6242445592,Warwick,Kayn,Kassadin,Aphelios,Lulu,Yone,MonkeyKing,Syndra,Zeri,Karma,60450,23,42,1,False,0,0,False,False,130,False
EUW1_6242454517,Gnar,Evelynn,Yone,Lucian,Nami,Fiora,Elise,Galio,Ezreal,Karma,2000,0,0,0,False,0,0,False,False,0,False
EUW1_6242454517,Fiora,Elise,Galio,Ezreal,Karma,Gnar,Evelynn,Yone,Lucian,Nami,2500,0,0,0,False,0,0,False,False,1,True
EUW1_6242465277,Jayce,Evelynn,Syndra,Samira,Nautilus,Gragas,MonkeyKing,Orianna,Zeri,Bard,38760,19,28,0,False,0,0,False,False,78,False
EUW1_6242465277,Gragas,MonkeyKing,Orianna,Zeri,Bard,Jayce,Evelynn,Syndra,Samira,Nautilus,41650,28,19,3,False,1,2,True,True,91,True
EUW1_6242465529,Gragas,RekSai,Yasuo,Sivir,Annie,KSante,Kayn,Galio,Samira,Nautilus,35425,12,32,2,False,0,1,False,False,115,False
EUW1_6242465529,KSante,Kayn,Galio,Samira,Nautilus,Gragas,RekSai,Yasuo,Sivir,Annie,43250,32,12,1,False,1,1,True,True,125,True
EUW1_6242478309,Akali,Zac,Yasuo,Ezreal,Bard,Sett,Maokai,Qiyana,Draven,Nautilus,41000,17,22,1,False,0,0,False,False,117,False
EUW1_6242478309,Sett,Maokai,Qiyana,Draven,Nautilus,Akali,Zac,Yasuo,Ezreal,Bard,49525,22,17,3,False,1,1,True,True,162,True
EUW1_6242682169,KSante,RekSai,Orianna,Sivir,Ashe,Irelia,Zac,Akshan,Zeri,Lulu,53010,39,18,3,False,1,0,True,False,126,True
EUW1_6242682169,Irelia,Zac,Akshan,Zeri,Lulu,KSante,RekSai,Orianna,Sivir,Ashe,47575,18,39,1,False,0,1,False,True,69,False
EUW1_6242709812,Jayce,Maokai,Yone,Lucian,Nami,Fiora,Elise,Ryze,Samira,Karma,35500,11,27,0,False,0,2,False,False,80,False
EUW1_6242709812,Fiora,Elise,Ryze,Samira,Karma,Jayce,Maokai,Yone,Lucian,Nami,43360,27,11,3,False,1,0,True,True,64,True
EUW1_6242715879,Jax,Udyr,Tristana,Zeri,Yuumi,Malphite,Kindred,Ryze,Caitlyn,Ashe,19720,3,28,0,False,0,0,False,False,25,False
EUW1_6242715879,Malphite,Kindred,Ryze,Caitlyn,Ashe,Jax,Udyr,Tristana,Zeri,Yuumi,32050,28,3,2,False,0,1,True,True,66,True
EUW1_6242734326,Gangplank,Vi,Kassadin,Kalista,Nautilus,Urgot,Elise,Qiyana,Ezreal,Karma,48975,27,28,2,False,1,0,True,False,103,True
EUW1_6242734326,Urgot,Elise,Qiyana,Ezreal,Karma,Gangplank,Vi,Kassadin,Kalista,Nautilus,47968,28,27,1,False,0,2,False,True,103,False
EUW1_6242759648,KSante,Zac,Seraphine,Draven,Ashe,Illaoi,Khazix,Karma,Caitlyn,Lux,57300,39,24,2,False,2,0,False,True,232,True
EUW1_6242759648,Illaoi,Khazix,Karma,Caitlyn,Lux,KSante,Zac,Seraphine,Draven,Ashe,54495,24,39,2,False,0,2,True,False,128,False
EUW1_6242783502,Camille,LeeSin,Yuumi,Zeri,Galio,Zac,Elise,Irelia,Kalista,Nautilus,51650,37,24,0,False,0,2,True,True,104,True
EUW1_6242783502,Zac,Elise,Irelia,Kalista,Nautilus,Camille,LeeSin,Yuumi,Zeri,Galio,43850,24,37,3,False,1,0,False,False,134,False
EUW1_6242812649,Jayce,MonkeyKing,Syndra,Caitlyn,Nami,Malphite,Evelynn,Tristana,Lucian,Sona,42110,22,16,2,False,1,2,True,True,59,True
EUW1_6242812649,Malphite,Evelynn,Tristana,Lucian,Sona,Jayce,MonkeyKing,Syndra,Caitlyn,Nami,37125,16,22,0,False,0,0,False,False,37,False
EUW1_6242813026,Renekton,Udyr,Malzahar,Caitlyn,Lux,Shen,Nunu,Yasuo,Ezreal,Sona,31085,8,24,0,False,0,2,True,False,113,False
EUW1_6242813026,Shen,Nunu,Yasuo,Ezreal,Sona,Renekton,Udyr,Malzahar,Caitlyn,Lux,33975,24,8,2,False,0,0,False,True,76,True
EUW1_6242850607,Fiora,Gragas,Zed,Caitlyn,Lux,KSante,Sylas,Qiyana,Varus,Ashe,56370,32,23,1,False,0,1,False,True,90,True
EUW1_6242850607,KSante,Sylas,Qiyana,Varus,Ashe,Fiora,Gragas,Zed,Caitlyn,Lux,56350,23,32,2,False,1,1,True,False,133,False
EUW1_6242850783,Jayce,Sylas,Zac,Xayah,Renata,Shen,Diana,Yasuo,Kaisa,Heimerdinger,46525,22,37,1,False,0,0,False,True,104,False
EUW1_6242850783,Shen,Diana,Yasuo,Kaisa,Heimerdinger,Jayce,Sylas,Zac,Xayah,Renata,54080,37,22,3,False,1,2,True,False,105,True
EUW1_6243157194,Quinn,MonkeyKing,Azir,Lucian,Nami,Kled,Hecarim,Kassadin,Zeri,Heimerdinger,64310,40,30,2,False,2,1,False,True,95,True
EUW1_6243157194,Kled,Hecarim,Kassadin,Zeri,Heimerdinger,Quinn,MonkeyKing,Azir,Lucian,Nami,56905,30,40,1,False,0,1,True,False,90,False
EUW1_6243231325,Jayce,Elise,Galio,Lucian,Nami,Irelia,Vi,Fizz,Varus,Heimerdinger,51500,34,39,1,False,0,0,False,True,103,False
EUW1_6243231325,Irelia,Vi,Fizz,Varus,Heimerdinger,Jayce,Elise,Galio,Lucian,Nami,58310,39,34,2,False,1,2,True,False,120,True
EUW1_6243264765,Fiora,MonkeyKing,Ahri,Varus,Karma,Gnar,Ivern,Tryndamere,Zeri,Lulu,31675,7,27,1,False,0,1,False,False,84,False
EUW1_6243264765,Gnar,Ivern,Tryndamere,Zeri,Lulu,Fiora,MonkeyKing,Ahri,Varus,Karma,40058,27,7,1,False,1,1,True,True,109,True
EUW1_6243405132,Fizz,MonkeyKing,Zoe,Lucian,Nami,Irelia,Maokai,Ryze,Zeri,Lulu,42180,15,26,0,False,0,1,False,False,79,False
EUW1_6243405132,Irelia,Maokai,Ryze,Zeri,Lulu,Fizz,MonkeyKing,Zoe,Lucian,Nami,51725,26,15,4,True,1,1,True,True,86,True
EUW1_6243415776,Olaf,MonkeyKing,Kaisa,Karma,Pyke,KSante,Evelynn,Zeri,Lucian,Yuumi,23555,4,14,0,False,0,1,False,False,30,False
EUW1_6243415776,KSante,Evelynn,Zeri,Lucian,Yuumi,Olaf,MonkeyKing,Kaisa,Karma,Pyke,28625,14,4,2,False,0,0,True,True,18,True
EUW1_6243416058,Camille,Belveth,Sylas,Kaisa,Heimerdinger,Gragas,MonkeyKing,Taliyah,Lucian,Nami,18750,4,21,0,False,0,0,False,False,43,False
EUW1_6243416058,Gragas,MonkeyKing,Taliyah,Lucian,Nami,Camille,Belveth,Sylas,Kaisa,Heimerdinger,30975,21,4,0,False,0,2,True,True,85,True
EUW1_6243478420,Yone,Graves,Syndra,Karthus,Bard,Rengar,Evelynn,Ryze,Zeri,Senna,70175,43,30,4,True,2,1,False,True,191,True
EUW1_6243478420,Rengar,Evelynn,Ryze,Zeri,Senna,Yone,Graves,Syndra,Karthus,Bard,65700,30,43,2,False,0,1,True,False,144,False
EUW1_6243569421,Riven,Lillia,Zed,Caitlyn,Lux,Renekton,Rengar,Akali,Kaisa,Pyke,22125,10,29,0,False,0,0,False,False,40,False
EUW1_6243569421,Renekton,Rengar,Akali,Kaisa,Pyke,Riven,Lillia,Zed,Caitlyn,Lux,38450,29,10,1,False,0,1,True,True,32,True
EUW1_6243593556,Jax,Udyr,Sylas,Kaisa,Nautilus,Jayce,Maokai,Renekton,Zeri,Lulu,36375,22,1,1,False,0,1,True,True,62,True
EUW1_6243593556,Jayce,Maokai,Renekton,Zeri,Lulu,Jax,Udyr,Sylas,Kaisa,Nautilus,18135,1,22,0,False,0,0,False,False,39,False
EUW1_6243667563,Irelia,Sejuani,Sylas,Zeri,Yuumi,KSante,Maokai,Sion,Varus,Xerath,55550,30,34,0,False,1,2,True,True,124,False
EUW1_6243667563,KSante,Maokai,Sion,Varus,Xerath,Irelia,Sejuani,Sylas,Zeri,Yuumi,53160,34,30,3,False,0,0,False,False,227,True
EUW1_6243755495,Jax,Khazix,Syndra,Caitlyn,Lux,KSante,Kindred,Galio,Kaisa,Brand,61650,42,24,2,False,1,1,True,False,168,True
EUW1_6243755495,KSante,Kindred,Galio,Kaisa,Brand,Jax,Khazix,Syndra,Caitlyn,Lux,56125,24,42,2,False,0,1,False,True,131,False
EUW1_6243839846,Camille,Vi,Kassadin,Caitlyn,Lux,Jayce,Maokai,Renekton,Zeri,Karma,36835,13,31,1,False,0,0,False,False,89,False
EUW1_6243839846,Jayce,Maokai,Renekton,Zeri,Karma,Camille,Vi,Kassadin,Caitlyn,Lux,50800,31,13,2,False,1,2,True,True,70,True
EUW1_6243974664,Syndra,Udyr,Akshan,Zeri,Lux,Karma,Vi,Caitlyn,Ekko,Ashe,63275,38,28,2,False,1,1,True,False,158,True
EUW1_6243974664,Karma,Vi,Caitlyn,Ekko,Ashe,Syndra,Udyr,Akshan,Zeri,Lux,57700,28,38,3,False,1,1,False,True,192,False
EUW1_6244258123,JarvanIV,MonkeyKing,Syndra,Kalista,Lulu,Gnar,Graves,Galio,Lucian,Nami,56800,47,23,4,True,1,1,False,False,166,True
EUW1_6244258123,Gnar,Graves,Galio,Lucian,Nami,JarvanIV,MonkeyKing,Syndra,Kalista,Lulu,63488,23,47,0,False,1,1,True,True,140,False
EUW1_6244352009,Yone,Udyr,Kassadin,Kaisa,Nautilus,Irelia,Zac,Zeri,Ryze,Karma,45800,28,9,2,False,1,2,False,False,85,True
EUW1_6244352009,Irelia,Zac,Zeri,Ryze,Karma,Yone,Udyr,Kassadin,Kaisa,Nautilus,32685,9,28,0,False,0,0,True,True,70,False
EUW1_6244368808,Irelia,JarvanIV,Anivia,Zeri,Thresh,Camille,Zac,Orianna,Ezreal,Karma,35950,11,21,0,False,0,2,False,True,69,False
EUW1_6244368808,Camille,Zac,Orianna,Ezreal,Karma,Irelia,JarvanIV,Anivia,Zeri,Thresh,38163,21,11,3,False,1,0,True,False,74,True
EUW1_6244391457,Zac,Janna,Kayle,Varus,Karma,Irelia,Nidalee,TwistedFate,Zeri,Lulu,36290,10,30,0,False,0,1,False,False,101,False
EUW1_6244391457,Irelia,Nidalee,TwistedFate,Zeri,Lulu,Zac,Janna,Kayle,Varus,Karma,45525,30,10,2,False,1,1,True,True,73,True
EUW1_6244415153,Yone,Elise,Sylas,Sivir,Lulu,Jax,MonkeyKing,Seraphine,Zeri,Bard,48425,23,29,1,False,0,1,True,True,100,False
EUW1_6244415153,Jax,MonkeyKing,Seraphine,Zeri,Bard,Yone,Elise,Sylas,Sivir,Lulu,51250,29,23,3,False,1,1,False,False,92,True
EUW1_6244457860,Shen,Kindred,Zoe,Zeri,Lulu,Gangplank,Tristana,Elise,Ryze,Ashe,77300,35,18,4,True,3,2,False,False,124,True
EUW1_6244457860,Gangplank,Tristana,Elise,Ryze,Ashe,Shen,Kindred,Zoe,Zeri,Lulu,75475,18,35,2,False,1,0,True,True,144,False
EUW1_6244562782,Jax,Elise,Sylas,Zeri,Yuumi,Gragas,Zac,Qiyana,Samira,Bard,37510,15,20,1,False,0,2,True,True,60,False
EUW1_6244562782,Gragas,Zac,Qiyana,Samira,Bard,Jax,Elise,Sylas,Zeri,Yuumi,33360,20,15,2,False,0,0,False,False,84,True
EUW1_6244566232,Gnar,Skarner,Kassadin,Varus,Karma,Garen,Kindred,Yone,Kaisa,Sylas,15235,8,0,1,False,0,0,False,True,33,True
EUW1_6244566232,Garen,Kindred,Yone,Kaisa,Sylas,Gnar,Skarner,Kassadin,Varus,Karma,8670,0,8,0,False,0,0,False,False,11,False
EUW1_6244601486,Jayce,Olaf,Leblanc,Ezreal,Karma,Sion,Zac,Zoe,Zeri,Yuumi,47800,26,19,4,True,1,1,True,False,70,True
EUW1_6244601486,Sion,Zac,Zoe,Zeri,Yuumi,Jayce,Olaf,Leblanc,Ezreal,Karma,45500,19,26,0,False,0,1,False,True,82,False
EUW1_6244606803,Riven,Elise,Vladimir,Twitch,Lulu,Jayce,Zac,Velkoz,Lucian,Nami,68875,32,38,1,False,2,2,True,True,118,False
EUW1_6244606803,Jayce,Zac,Velkoz,Lucian,Nami,Riven,Elise,Vladimir,Twitch,Lulu,64345,38,32,3,False,0,0,False,False,146,True
EUW1_6244613692,Jax,Sejuani,Karma,Zeri,Irelia,Camille,MonkeyKing,Ryze,Varus,Senna,21210,2,18,0,False,0,1,False,False,37,False
EUW1_6244613692,Camille,MonkeyKing,Ryze,Varus,Senna,Jax,Sejuani,Karma,Zeri,Irelia,31325,18,2,2,False,0,0,True,True,52,True
EUW1_6244651720,Kassadin,Vi,Irelia,Zeri,Yuumi,Jax,Rumble,Zoe,Lucian,Nami,27925,8,37,0,False,0,0,False,False,50,False
EUW1_6244651720,Jax,Rumble,Zoe,Lucian,Nami,Kassadin,Vi,Irelia,Zeri,Yuumi,41735,37,8,1,False,0,2,True,True,61,True
EUW1_6244654320,Yasuo,MonkeyKing,Zoe,Zeri,Lulu,Quinn,Elise,Ryze,Ashe,Nunu,38635,20,33,0,False,0,1,True,True,70,False
EUW1_6244654320,Quinn,Elise,Ryze,Ashe,Nunu,Yasuo,MonkeyKing,Zoe,Zeri,Lulu,44375,33,20,2,False,1,1,False,False,122,True
EUW1_6244669900,Renekton,Zac,Neeko,Jhin,Twitch,Garen,Maokai,Zed,Draven,Karma,69390,32,30,4,True,1,2,True,True,182,False
EUW1_6244669900,Garen,Maokai,Zed,Draven,Karma,Renekton,Zac,Neeko,Jhin,Twitch,67185,30,32,1,False,1,0,False,False,204,True
EUW1_6244696002,Olaf,Graves,Ryze,Zeri,Sylas,Jax,Maokai,Kassadin,Ezreal,Karma,55460,36,16,3,False,1,1,False,True,81,True
EUW1_6244696002,Jax,Maokai,Kassadin,Ezreal,Karma,Olaf,Graves,Ryze,Zeri,Sylas,44618,16,36,1,False,0,1,True,False,94,False
EUW1_6244710109,Gragas,Sejuani,Tryndamere,Zeri,Lulu,Jayce,Khazix,Anivia,Ashe,Zac,41100,25,8,2,False,0,2,True,True,83,True
EUW1_6244710109,Jayce,Khazix,Anivia,Ashe,Zac,Gragas,Sejuani,Tryndamere,Zeri,Lulu,28975,8,25,0,False,0,0,False,False,78,False
EUW1_6244775883,Jayce,Vi,Ekko,Ezreal,Soraka,KSante,MasterYi,Rumble,Varus,Karma,65250,36,36,2,False,2,0,False,True,108,True
EUW1_6244775883,KSante,MasterYi,Rumble,Varus,Karma,Jayce,Vi,Ekko,Ezreal,Soraka,68250,36,36,3,False,0,2,True,False,185,False
EUW1_6244777647,Anivia,Zac,Tristana,Jhin,Ashe,Sion,Elise,Zed,Zeri,Pyke,44300,21,30,0,False,0,0,False,False,124,False
EUW1_6244777647,Sion,Elise,Zed,Zeri,Pyke,Anivia,Zac,Tristana,Jhin,Ashe,52875,30,21,3,False,1,1,True,True,86,True
EUW1_6244816124,Fiora,Vi,Sylas,Varus,Karma,Gnar,Udyr,Taliyah,Zeri,Heimerdinger,39900,23,39,0,False,0,0,False,False,115,False
EUW1_6244816124,Gnar,Udyr,Taliyah,Zeri,Heimerdinger,Fiora,Vi,Sylas,Varus,Karma,51833,39,23,3,False,1,2,True,True,127,True
EUW1_6244851486,Jax,MonkeyKing,Syndra,Caitlyn,Lux,Elise,Renekton,Yone,Zeri,Karma,49775,24,19,1,False,1,1,False,True,93,True
EUW1_6244851486,Elise,Renekton,Yone,Zeri,Karma,Jax,MonkeyKing,Syndra,Caitlyn,Lux,47200,19,24,2,False,0,1,True,False,67,False
EUW1_6244876350,Cassiopeia,Vi,Syndra,Twitch,Lulu,Camille,MonkeyKing,Ryze,Caitlyn,Karma,41415,17,34,0,False,0,2,True,False,92,False
EUW1_6244876350,Camille,MonkeyKing,Ryze,Caitlyn,Karma,Cassiopeia,Vi,Syndra,Twitch,Lulu,44975,34,17,4,True,1,0,False,True,78,True
EUW1_6244934320,KSante,Volibear,Syndra,Varus,Lux,Olaf,Elise,Yone,Jhin,Ashe,27475,8,22,0,False,0,0,False,False,82,False
EUW1_6244934320,Olaf,Elise,Yone,Jhin,Ashe,KSante,Volibear,Syndra,Varus,Lux,42675,22,8,2,False,0,2,True,True,91,True
EUW1_6244943666,Ornn,Vi,Ryze,Samira,Nautilus,Sett,Sejuani,Cassiopeia,Zeri,Yuumi,40150,33,11,2,False,0,2,True,True,116,True
EUW1_6244943666,Sett,Sejuani,Cassiopeia,Zeri,Yuumi,Ornn,Vi,Ryze,Samira,Nautilus,31295,11,33,0,False,0,0,False,False,62,False
EUW1_6244961676,Jax,Maokai,Tristana,Jhin,Karma,Sion,Belveth,Anivia,Caitlyn,Lux,70650,39,26,3,False,2,1,False,True,244,True
EUW1_6244961676,Sion,Belveth,Anivia,Caitlyn,Lux,Jax,Maokai,Tristana,Jhin,Karma,70250,26,39,2,False,1,1,True,False,207,False
EUW1_6244970178,Renekton,Hecarim,Azir,Lucian,Nami,Ornn,MonkeyKing,Akali,Ezreal,Lux,31925,6,22,1,False,0,0,False,False,40,False
EUW1_6244970178,Ornn,MonkeyKing,Akali,Ezreal,Lux,Renekton,Hecarim,Azir,Lucian,Nami,41010,22,6,1,False,0,2,True,True,75,True
EUW1_6244987157,Jax,Elise,Qiyana,Kaisa,Thresh,Olaf,Sejuani,Kassadin,Zeri,Lulu,32375,10,21,0,False,0,0,False,False,52,False
EUW1_6244987157,Olaf,Sejuani,Kassadin,Zeri,Lulu,Jax,Elise,Qiyana,Kaisa,Thresh,40035,21,10,1,False,0,2,True,True,62,True
EUW1_6245016124,KSante,Vi,Anivia,Zeri,Blitzcrank,Jax,MonkeyKing,Ryze,Jhin,Karma,50550,29,14,2,False,1,1,False,False,167,True
EUW1_6245016124,Jax,MonkeyKing,Ryze,Jhin,Karma,KSante,Vi,Anivia,Zeri,Blitzcrank,48600,14,29,2,False,0,1,True,True,95,False
EUW1_6245048718,Fiora,Elise,Qiyana,Zeri,Karma,Akshan,Sejuani,Viktor,Xayah,Sylas,57000,27,29,2,False,0,0,False,False,76,False
EUW1_6245048718,Akshan,Sejuani,Viktor,Xayah,Sylas,Fiora,Elise,Qiyana,Zeri,Karma,61590,29,27,1,False,2,2,True,True,74,True
EUW1_6245070476,DrMundo,Kaisa,Jhin,Jax,Ashe,MonkeyKing,KogMaw,Samira,Jayce,Diana,53350,42,36,0,False,0,0,False,True,115,True
EUW1_6245070476,MonkeyKing,KogMaw,Samira,Jayce,Diana,DrMundo,Kaisa,Jhin,Jax,Ashe,57185,36,42,0,False,0,0,True,False,33,False
EUW1_6245088095,Riven,MonkeyKing,Taliyah,Samira,Senna,Jax,Zac,Kassadin,Zeri,Lulu,2000,0,1,0,False,0,0,False,False,0,False
EUW1_6245088095,Jax,Zac,Kassadin,Zeri,Lulu,Riven,MonkeyKing,Taliyah,Samira,Senna,2500,1,0,0,False,0,0,False,True,0,True
EUW1_6245102226,Gangplank,Elise,Taliyah,KogMaw,Lulu,Jax,Udyr,Shen,Samira,Janna,37235,24,13,1,False,0,2,True,False,60,True
EUW1_6245102226,Jax,Udyr,Shen,Samira,Janna,Gangplank,Elise,Taliyah,KogMaw,Lulu,27075,13,24,1,False,0,0,False,True,65,False
EUW1_6245128533,Ornn,Udyr,Sylas,Sivir,Alistar,Sion,Viego,Swain,Kalista,Nautilus,43010,15,46,0,False,0,0,False,False,169,False
EUW1_6245128533,Sion,Viego,Swain,Kalista,Nautilus,Ornn,Udyr,Sylas,Sivir,Alistar,59525,46,15,4,True,1,2,True,True,240,True
EUW1_6245195794,Riven,Kindred,Kassadin,Zeri,Bard,DrMundo,Rengar,Vladimir,Samira,Sylas,37420,31,13,1,False,0,1,True,True,79,True
EUW1_6245195794,DrMundo,Rengar,Vladimir,Samira,Sylas,Riven,Kindred,Kassadin,Zeri,Bard,31920,13,31,1,False,0,1,False,False,33,False
EUW1_6245233978,KSante,Sylas,Syndra,Kalista,Nautilus,Ornn,Belveth,Ekko,Zeri,Yuumi,51260,30,25,1,False,0,2,True,True,185,True
EUW1_6245233978,Ornn,Belveth,Ekko,Zeri,Yuumi,KSante,Sylas,Syndra,Kalista,Nautilus,43570,25,30,2,False,0,0,False,False,104,False
EUW1_6245267372,Camille,Rumble,Yone,Lucian,Nami,Sion,MonkeyKing,Anivia,Zeri,Yuumi,48070,20,19,1,False,0,1,False,False,78,False
EUW1_6245267372,Sion,MonkeyKing,Anivia,Zeri,Yuumi,Camille,Rumble,Yone,Lucian,Nami,49420,19,20,1,False,1,1,True,True,92,True
EUW1_6245274955,Ryze,Ekko,Talon,Twitch,Lulu,MonkeyKing,Skarner,Chogath,Samira,Amumu,37860,15,35,0,False,0,0,False,False,42,False
EUW1_6245274955,MonkeyKing,Skarner,Chogath,Samira,Amumu,Ryze,Ekko,Talon,Twitch,Lulu,50600,35,15,4,True,1,2,True,True,162,True
EUW1_6245335444,Urgot,Viego,Syndra,Jinx,Karma,Fiora,Graves,Kassadin,Sivir,Yuumi,2500,0,0,0,False,0,0,False,False,2,False
EUW1_6245335444,Fiora,Graves,Kassadin,Sivir,Yuumi,Urgot,Viego,Syndra,Jinx,Karma,2475,0,0,0,False,0,0,False,False,3,True
EUW1_6245354034,Camille,Talon,Malphite,Zeri,Sona,Jayce,MonkeyKing,Yasuo,Seraphine,Lux,46920,34,13,2,False,0,1,True,False,60,True
EUW1_6245354034,Jayce,MonkeyKing,Yasuo,Seraphine,Lux,Camille,Talon,Malphite,Zeri,Sona,36500,13,34,0,False,0,0,False,True,82,False
EUW1_6245378738,Gnar,Zac,Sylas,Zeri,Sona,Gragas,Maokai,Jayce,Jinx,Ashe,40333,15,33,1,False,0,1,False,False,83,False
EUW1_6245378738,Gragas,Maokai,Jayce,Jinx,Ashe,Gnar,Zac,Sylas,Zeri,Sona,49325,33,15,1,False,1,1,True,True,182,True
EUW1_6245442356,Irelia,Nidalee,Akali,Caitlyn,Heimerdinger,KSante,LeeSin,Ryze,Ezreal,Karma,45675,25,33,0,False,0,2,True,False,58,False
EUW1_6245442356,KSante,LeeSin,Ryze,Ezreal,Karma,Irelia,Nidalee,Akali,Caitlyn,Heimerdinger,46168,33,25,3,False,1,0,False,True,104,True
EUW1_6245473914,Jax,Lillia,Qiyana,Draven,Leona,Gragas,Zac,Katarina,Ashe,Thresh,50975,29,17,1,False,1,2,True,True,119,True
EUW1_6245473914,Gragas,Zac,Katarina,Ashe,Thresh,Jax,Lillia,Qiyana,Draven,Leona,38235,17,29,2,False,0,0,False,False,163,False
EUW1_6245517317,Jax,Gragas,Ahri,Lucian,Nami,Garen,Kindred,Karma,Ezreal,Velkoz,31960,10,21,0,False,0,1,True,False,62,False
EUW1_6245517317,Garen,Kindred,Karma,Ezreal,Velkoz,Jax,Gragas,Ahri,Lucian,Nami,40050,21,10,2,False,0,1,False,True,61,True
EUW1_6245574127,Irelia,Elise,Karma,Caitlyn,Lux,Jax,Khazix,Azir,Zeri,Lulu,38810,29,9,0,False,0,2,True,False,63,True
EUW1_6245574127,Jax,Khazix,Azir,Zeri,Lulu,Irelia,Elise,Karma,Caitlyn,Lux,24300,9,29,1,False,0,0,False,True,38,False
EUW1_6245637125,Sett,Taliyah,Fiora,Zeri,Alistar,KSante,Vi,Sylas,Varus,Taric,56075,36,21,1,False,0,2,True,False,152,True
EUW1_6245637125,KSante,Vi,Sylas,Varus,Taric,Sett,Taliyah,Fiora,Zeri,Alistar,50535,21,36,2,False,1,0,False,True,187,False
EUW1_6245645415,Ornn,Elise,Yone,Caitlyn,Heimerdinger,KSante,Graves,Zoe,Varus,Ashe,59325,29,29,0,False,0,1,False,False,123,False
EUW1_6245645415,KSante,Graves,Zoe,Varus,Ashe,Ornn,Elise,Yone,Caitlyn,Heimerdinger,65000,29,29,4,True,2,1,True,True,186,True
EUW1_6245717366,Singed,Hecarim,Kassadin,Jhin,Karma,Kayle,Sylas,Yone,Ezreal,Bard,55660,27,38,3,False,0,2,True,False,182,True
EUW1_6245717366,Kayle,Sylas,Yone,Ezreal,Bard,Singed,Hecarim,Kassadin,Jhin,Karma,59345,38,27,2,False,2,0,False,True,122,False
EUW1_6245767527,Fiora,RekSai,Yone,Draven,Renata,Shen,Graves,Kassadin,Jhin,Bard,26975,6,28,1,False,0,0,False,False,45,False
EUW1_6245767527,Shen,Graves,Kassadin,Jhin,Bard,Fiora,RekSai,Yone,Draven,Renata,37135,28,6,1,False,0,2,True,True,97,True
EUW1_6245773552,Qiyana,Samira,Aatrox,Sivir,Yuumi,Draven,Katarina,Vladimir,FiddleSticks,Heimerdinger,63035,51,45,0,False,0,0,True,False,46,True
EUW1_6245773552,Draven,Katarina,Vladimir,FiddleSticks,Heimerdinger,Qiyana,Samira,Aatrox,Sivir,Yuumi,58510,45,51,0,False,0,0,False,True,72,False
EUW1_6245794094,Ornn,Talon,Maokai,Vayne,Syndra,Gangplank,Vi,Karma,Ezreal,Ashe,67875,35,35,1,False,0,0,False,False,181,True
EUW1_6245794094,Gangplank,Vi,Karma,Ezreal,Ashe,Ornn,Talon,Maokai,Vayne,Syndra,81440,35,35,4,True,3,2,True,True,167,False
EUW1_6245796324,Shen,Elise,Yasuo,Jhin,Nautilus,KSante,MonkeyKing,Sylas,Zeri,Yuumi,48125,30,15,1,False,1,2,True,True,206,True
EUW1_6245796324,KSante,MonkeyKing,Sylas,Zeri,Yuumi,Shen,Elise,Yasuo,Jhin,Nautilus,44900,15,30,2,False,0,0,False,False,93,False
EUW1_6245802737,KSante,Nocturne,Sylas,Karthus,Ashe,Gnar,Evelynn,Zed,Lucian,Nami,50495,24,41,0,False,1,0,False,True,352,False
EUW1_6245802737,Gnar,Evelynn,Zed,Lucian,Nami,KSante,Nocturne,Sylas,Karthus,Ashe,60008,41,24,4,True,0,2,True,False,83,True
EUW1_6245804881,Fizz,Jinx,LeeSin,Lucian,Maokai,Diana,Graves,Sylas,Brand,Lulu,38135,33,28,0,False,0,0,True,False,71,True
EUW1_6245804881,Diana,Graves,Sylas,Brand,Lulu,Fizz,Jinx,LeeSin,Lucian,Maokai,36350,28,33,0,False,0,0,False,True,58,False
EUW1_6245859207,Singed,Zac,Yasuo,Ezreal,Braum,Darius,Ivern,Irelia,Seraphine,Nautilus,60475,26,35,1,False,1,1,False,True,233,False
EUW1_6245859207,Darius,Ivern,Irelia,Seraphine,Nautilus,Singed,Zac,Yasuo,Ezreal,Braum,62075,35,26,3,False,1,0,True,False,284,True
